snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
2021/05/07 00:00:00,2021-05-06T16:00:00,"{'bid': 12048.6, 'ask': 12049.5, 'lastTraded': None}","{'bid': 12164.4, 'ask': 12165.3, 'lastTraded': None}","{'bid': 12164.8, 'ask': 12165.5, 'lastTraded': None}","{'bid': 12043.6, 'ask': 12044.5, 'lastTraded': None}",111614
2021/05/08 00:00:00,2021-05-07T16:00:00,"{'bid': 12164.3, 'ask': 12165.2, 'lastTraded': None}","{'bid': 12163.1, 'ask': 12164.0, 'lastTraded': None}","{'bid': 12171.2, 'ask': 12171.9, 'lastTraded': None}","{'bid': 12140.9, 'ask': 12141.7, 'lastTraded': None}",22513
2021/05/10 00:00:00,2021-05-09T16:00:00,"{'bid': 12157.0, 'ask': 12169.0, 'lastTraded': None}","{'bid': 12169.3, 'ask': 12170.2, 'lastTraded': None}","{'bid': 12177.9, 'ask': 12179.3, 'lastTraded': None}","{'bid': 12136.2, 'ask': 12137.0, 'lastTraded': None}",96370
2021/05/11 00:00:00,2021-05-10T16:00:00,"{'bid': 12169.2, 'ask': 12170.1, 'lastTraded': None}","{'bid': 12168.7, 'ask': 12169.6, 'lastTraded': None}","{'bid': 12181.4, 'ask': 12182.0, 'lastTraded': None}","{'bid': 12122.7, 'ask': 12123.4, 'lastTraded': None}",115637
2021/05/12 00:00:00,2021-05-11T16:00:00,"{'bid': 12168.8, 'ask': 12169.7, 'lastTraded': None}","{'bid': 12073.0, 'ask': 12073.6, 'lastTraded': None}","{'bid': 12170.5, 'ask': 12171.3, 'lastTraded': None}","{'bid': 12065.5, 'ask': 12066.1, 'lastTraded': None}",137676
2021/05/13 00:00:00,2021-05-12T16:00:00,"{'bid': 12073.1, 'ask': 12073.7, 'lastTraded': None}","{'bid': 12069.2, 'ask': 12069.8, 'lastTraded': None}","{'bid': 12105.9, 'ask': 12106.6, 'lastTraded': None}","{'bid': 12051.0, 'ask': 12051.9, 'lastTraded': None}",150830
2021/05/14 00:00:00,2021-05-13T16:00:00,"{'bid': 12069.1, 'ask': 12070.0, 'lastTraded': None}","{'bid': 12139.5, 'ask': 12140.1, 'lastTraded': None}","{'bid': 12147.5, 'ask': 12148.1, 'lastTraded': None}","{'bid': 12061.9, 'ask': 12062.5, 'lastTraded': None}",129063
2021/05/15 00:00:00,2021-05-14T16:00:00,"{'bid': 12139.6, 'ask': 12140.2, 'lastTraded': None}","{'bid': 12145.1, 'ask': 12146.0, 'lastTraded': None}","{'bid': 12146.6, 'ask': 12149.3, 'lastTraded': None}","{'bid': 12133.5, 'ask': 12134.2, 'lastTraded': None}",17761
2021/05/15 00:00:00,2021-05-14T16:00:00,"{'bid': 12139.6, 'ask': 12140.2, 'lastTraded': None}","{'bid': 12145.1, 'ask': 12146.0, 'lastTraded': None}","{'bid': 12146.6, 'ask': 12149.3, 'lastTraded': None}","{'bid': 12133.5, 'ask': 12134.2, 'lastTraded': None}",17761
2021/05/17 00:00:00,2021-05-16T16:00:00,"{'bid': 12142.7, 'ask': 12146.1, 'lastTraded': None}","{'bid': 12154.3, 'ask': 12154.9, 'lastTraded': None}","{'bid': 12168.6, 'ask': 12169.2, 'lastTraded': None}","{'bid': 12125.7, 'ask': 12126.4, 'lastTraded': None}",99521
2021/05/18 00:00:00,2021-05-17T16:00:00,"{'bid': 12154.4, 'ask': 12155.0, 'lastTraded': None}","{'bid': 12201.7, 'ask': 12202.3, 'lastTraded': None}","{'bid': 12233.8, 'ask': 12234.4, 'lastTraded': None}","{'bid': 12147.6, 'ask': 12152.1, 'lastTraded': None}",115836
2021/05/19 00:00:00,2021-05-18T16:00:00,"{'bid': 12201.8, 'ask': 12202.4, 'lastTraded': None}","{'bid': 12215.6, 'ask': 12216.2, 'lastTraded': None}","{'bid': 12244.8, 'ask': 12245.7, 'lastTraded': None}","{'bid': 12188.4, 'ask': 12189.3, 'lastTraded': None}",134488
2021/05/20 00:00:00,2021-05-19T16:00:00,"{'bid': 12215.3, 'ask': 12216.3, 'lastTraded': None}","{'bid': 12224.0, 'ask': 12224.9, 'lastTraded': None}","{'bid': 12226.2, 'ask': 12226.9, 'lastTraded': None}","{'bid': 12159.4, 'ask': 12160.2, 'lastTraded': None}",142431
2021/05/21 00:00:00,2021-05-20T16:00:00,"{'bid': 12224.2, 'ask': 12225.1, 'lastTraded': None}","{'bid': 12176.8, 'ask': 12177.7, 'lastTraded': None}","{'bid': 12239.4, 'ask': 12240.3, 'lastTraded': None}","{'bid': 12170.2, 'ask': 12170.9, 'lastTraded': None}",125393
2021/05/22 00:00:00,2021-05-21T16:00:00,"{'bid': 12176.9, 'ask': 12177.8, 'lastTraded': None}","{'bid': 12180.8, 'ask': 12181.7, 'lastTraded': None}","{'bid': 12187.5, 'ask': 12188.4, 'lastTraded': None}","{'bid': 12160.4, 'ask': 12161.3, 'lastTraded': None}",21427
2021/05/24 00:00:00,2021-05-23T16:00:00,"{'bid': 12173.5, 'ask': 12185.5, 'lastTraded': None}","{'bid': 12209.2, 'ask': 12210.1, 'lastTraded': None}","{'bid': 12229.7, 'ask': 12230.4, 'lastTraded': None}","{'bid': 12168.9, 'ask': 12172.9, 'lastTraded': None}",109749
2021/05/25 00:00:00,2021-05-24T16:00:00,"{'bid': 12209.4, 'ask': 12210.0, 'lastTraded': None}","{'bid': 12232.4, 'ask': 12233.0, 'lastTraded': None}","{'bid': 12266.0, 'ask': 12266.9, 'lastTraded': None}","{'bid': 12204.4, 'ask': 12205.0, 'lastTraded': None}",121775
2021/05/26 00:00:00,2021-05-25T16:00:00,"{'bid': 12232.3, 'ask': 12232.9, 'lastTraded': None}","{'bid': 12203.2, 'ask': 12203.8, 'lastTraded': None}","{'bid': 12262.7, 'ask': 12263.4, 'lastTraded': None}","{'bid': 12196.8, 'ask': 12197.7, 'lastTraded': None}",124150
2021/05/27 00:00:00,2021-05-26T16:00:00,"{'bid': 12203.5, 'ask': 12204.1, 'lastTraded': None}","{'bid': 12193.3, 'ask': 12193.9, 'lastTraded': None}","{'bid': 12214.7, 'ask': 12215.6, 'lastTraded': None}","{'bid': 12174.8, 'ask': 12175.6, 'lastTraded': None}",134771
2021/05/28 00:00:00,2021-05-27T16:00:00,"{'bid': 12193.5, 'ask': 12194.1, 'lastTraded': None}","{'bid': 12193.4, 'ask': 12194.0, 'lastTraded': None}","{'bid': 12204.5, 'ask': 12205.2, 'lastTraded': None}","{'bid': 12132.3, 'ask': 12133.0, 'lastTraded': None}",127539
2021/05/29 00:00:00,2021-05-28T16:00:00,"{'bid': 12193.3, 'ask': 12193.9, 'lastTraded': None}","{'bid': 12189.4, 'ask': 12194.8, 'lastTraded': None}","{'bid': 12204.7, 'ask': 12205.4, 'lastTraded': None}","{'bid': 12188.3, 'ask': 12190.2, 'lastTraded': None}",20759
2021/05/31 00:00:00,2021-05-30T16:00:00,"{'bid': 12190.7, 'ask': 12202.7, 'lastTraded': None}","{'bid': 12228.7, 'ask': 12229.6, 'lastTraded': None}","{'bid': 12231.1, 'ask': 12231.9, 'lastTraded': None}","{'bid': 12182.3, 'ask': 12183.7, 'lastTraded': None}",69768
2021/06/01 00:00:00,2021-05-31T16:00:00,"{'bid': 12228.8, 'ask': 12229.7, 'lastTraded': None}","{'bid': 12240.2, 'ask': 12240.8, 'lastTraded': None}","{'bid': 12253.9, 'ask': 12254.8, 'lastTraded': None}","{'bid': 12213.0, 'ask': 12213.7, 'lastTraded': None}",105623
2021/06/02 00:00:00,2021-06-01T16:00:00,"{'bid': 12240.0, 'ask': 12240.6, 'lastTraded': None}","{'bid': 12212.5, 'ask': 12213.1, 'lastTraded': None}","{'bid': 12242.7, 'ask': 12243.5, 'lastTraded': None}","{'bid': 12163.7, 'ask': 12164.4, 'lastTraded': None}",104938
2021/06/03 00:00:00,2021-06-02T16:00:00,"{'bid': 12212.4, 'ask': 12213.0, 'lastTraded': None}","{'bid': 12120.9, 'ask': 12121.5, 'lastTraded': None}","{'bid': 12215.2, 'ask': 12216.6, 'lastTraded': None}","{'bid': 12120.3, 'ask': 12120.9, 'lastTraded': None}",108086
2021/06/04 00:00:00,2021-06-03T16:00:00,"{'bid': 12121.0, 'ask': 12121.6, 'lastTraded': None}","{'bid': 12172.2, 'ask': 12172.8, 'lastTraded': None}","{'bid': 12185.5, 'ask': 12186.4, 'lastTraded': None}","{'bid': 12103.5, 'ask': 12104.3, 'lastTraded': None}",113714
2021/06/04 00:00:00,2021-06-03T16:00:00,"{'bid': 12121.0, 'ask': 12121.6, 'lastTraded': None}","{'bid': 12172.2, 'ask': 12172.8, 'lastTraded': None}","{'bid': 12185.5, 'ask': 12186.4, 'lastTraded': None}","{'bid': 12103.5, 'ask': 12104.3, 'lastTraded': None}",113714
2021/06/05 00:00:00,2021-06-04T16:00:00,"{'bid': 12172.3, 'ask': 12172.9, 'lastTraded': None}","{'bid': 12165.8, 'ask': 12166.7, 'lastTraded': None}","{'bid': 12174.7, 'ask': 12175.3, 'lastTraded': None}","{'bid': 12159.9, 'ask': 12160.5, 'lastTraded': None}",13356
2021/06/07 00:00:00,2021-06-06T16:00:00,"{'bid': 12159.0, 'ask': 12165.6, 'lastTraded': None}","{'bid': 12198.2, 'ask': 12198.8, 'lastTraded': None}","{'bid': 12200.0, 'ask': 12200.8, 'lastTraded': None}","{'bid': 12144.7, 'ask': 12145.3, 'lastTraded': None}",78676
2021/06/08 00:00:00,2021-06-07T16:00:00,"{'bid': 12198.0, 'ask': 12198.6, 'lastTraded': None}","{'bid': 12178.8, 'ask': 12179.7, 'lastTraded': None}","{'bid': 12201.6, 'ask': 12202.2, 'lastTraded': None}","{'bid': 12164.1, 'ask': 12164.7, 'lastTraded': None}",96898
2021/06/09 00:00:00,2021-06-08T16:00:00,"{'bid': 12178.9, 'ask': 12179.5, 'lastTraded': None}","{'bid': 12183.5, 'ask': 12184.1, 'lastTraded': None}","{'bid': 12217.6, 'ask': 12218.5, 'lastTraded': None}","{'bid': 12170.8, 'ask': 12171.6, 'lastTraded': None}",81446
2021/06/10 00:00:00,2021-06-09T16:00:00,"{'bid': 12183.6, 'ask': 12184.2, 'lastTraded': None}","{'bid': 12172.6, 'ask': 12173.2, 'lastTraded': None}","{'bid': 12194.3, 'ask': 12195.2, 'lastTraded': None}","{'bid': 12143.0, 'ask': 12143.9, 'lastTraded': None}",111560
2021/06/11 00:00:00,2021-06-10T16:00:00,"{'bid': 12172.2, 'ask': 12173.1, 'lastTraded': None}","{'bid': 12099.7, 'ask': 12100.3, 'lastTraded': None}","{'bid': 12192.7, 'ask': 12193.5, 'lastTraded': None}","{'bid': 12092.4, 'ask': 12093.1, 'lastTraded': None}",103958
2021/06/12 00:00:00,2021-06-11T16:00:00,"{'bid': 12099.6, 'ask': 12100.2, 'lastTraded': None}","{'bid': 12108.1, 'ask': 12109.0, 'lastTraded': None}","{'bid': 12110.4, 'ask': 12111.3, 'lastTraded': None}","{'bid': 12092.3, 'ask': 12093.1, 'lastTraded': None}",14194
2021/06/14 00:00:00,2021-06-13T16:00:00,"{'bid': 12103.4, 'ask': 12116.4, 'lastTraded': None}","{'bid': 12124.6, 'ask': 12125.2, 'lastTraded': None}","{'bid': 12130.3, 'ask': 12130.9, 'lastTraded': None}","{'bid': 12093.8, 'ask': 12094.6, 'lastTraded': None}",79587
2021/06/15 00:00:00,2021-06-14T16:00:00,"{'bid': 12124.7, 'ask': 12125.3, 'lastTraded': None}","{'bid': 12119.2, 'ask': 12119.8, 'lastTraded': None}","{'bid': 12147.1, 'ask': 12147.8, 'lastTraded': None}","{'bid': 12101.0, 'ask': 12101.6, 'lastTraded': None}",91683
2021/06/16 00:00:00,2021-06-15T16:00:00,"{'bid': 12119.1, 'ask': 12119.7, 'lastTraded': None}","{'bid': 12117.4, 'ask': 12118.3, 'lastTraded': None}","{'bid': 12134.5, 'ask': 12135.2, 'lastTraded': None}","{'bid': 12109.8, 'ask': 12110.4, 'lastTraded': None}",82296
2021/06/17 00:00:00,2021-06-16T16:00:00,"{'bid': 12117.5, 'ask': 12118.1, 'lastTraded': None}","{'bid': 11910.5, 'ask': 11911.1, 'lastTraded': None}","{'bid': 12121.4, 'ask': 12122.0, 'lastTraded': None}","{'bid': 11905.6, 'ask': 11906.2, 'lastTraded': None}",173531
2021/06/18 00:00:00,2021-06-17T16:00:00,"{'bid': 11910.6, 'ask': 11911.2, 'lastTraded': None}","{'bid': 11872.0, 'ask': 11872.9, 'lastTraded': None}","{'bid': 11924.8, 'ask': 11925.5, 'lastTraded': None}","{'bid': 11846.9, 'ask': 11847.8, 'lastTraded': None}",118253
2021/06/19 00:00:00,2021-06-18T16:00:00,"{'bid': 11872.2, 'ask': 11872.8, 'lastTraded': None}","{'bid': 11862.4, 'ask': 11866.5, 'lastTraded': None}","{'bid': 11882.1, 'ask': 11882.8, 'lastTraded': None}","{'bid': 11856.7, 'ask': 11857.6, 'lastTraded': None}",21885
2021/06/21 00:00:00,2021-06-20T16:00:00,"{'bid': 11853.1, 'ask': 11860.4, 'lastTraded': None}","{'bid': 11908.2, 'ask': 11908.8, 'lastTraded': None}","{'bid': 11920.4, 'ask': 11921.1, 'lastTraded': None}","{'bid': 11847.3, 'ask': 11848.2, 'lastTraded': None}",98856
2021/06/22 00:00:00,2021-06-21T16:00:00,"{'bid': 11908.3, 'ask': 11908.9, 'lastTraded': None}","{'bid': 11909.9, 'ask': 11910.5, 'lastTraded': None}","{'bid': 11920.9, 'ask': 11924.4, 'lastTraded': None}","{'bid': 11880.6, 'ask': 11881.2, 'lastTraded': None}",114655
2021/06/23 00:00:00,2021-06-22T16:00:00,"{'bid': 11909.7, 'ask': 11910.3, 'lastTraded': None}","{'bid': 11949.4, 'ask': 11950.3, 'lastTraded': None}","{'bid': 11969.8, 'ask': 11970.7, 'lastTraded': None}","{'bid': 11907.0, 'ask': 11907.6, 'lastTraded': None}",116012
2021/06/24 00:00:00,2021-06-23T16:00:00,"{'bid': 11949.5, 'ask': 11950.1, 'lastTraded': None}","{'bid': 11926.4, 'ask': 11927.0, 'lastTraded': None}","{'bid': 11956.0, 'ask': 11956.6, 'lastTraded': None}","{'bid': 11917.2, 'ask': 11918.1, 'lastTraded': None}",90399
2021/06/24 00:00:00,2021-06-23T16:00:00,"{'bid': 11949.5, 'ask': 11950.1, 'lastTraded': None}","{'bid': 11926.4, 'ask': 11927.0, 'lastTraded': None}","{'bid': 11956.0, 'ask': 11956.6, 'lastTraded': None}","{'bid': 11917.2, 'ask': 11918.1, 'lastTraded': None}",90399
2021/06/25 00:00:00,2021-06-24T16:00:00,"{'bid': 11926.3, 'ask': 11926.9, 'lastTraded': None}","{'bid': 11939.4, 'ask': 11940.0, 'lastTraded': None}","{'bid': 11974.8, 'ask': 11975.7, 'lastTraded': None}","{'bid': 11924.3, 'ask': 11925.0, 'lastTraded': None}",104462
2021/06/26 00:00:00,2021-06-25T16:00:00,"{'bid': 11939.5, 'ask': 11940.1, 'lastTraded': None}","{'bid': 11933.5, 'ask': 11937.2, 'lastTraded': None}","{'bid': 11942.0, 'ask': 11942.9, 'lastTraded': None}","{'bid': 11926.0, 'ask': 11926.6, 'lastTraded': None}",16762
2021/06/28 00:00:00,2021-06-27T16:00:00,"{'bid': 11932.7, 'ask': 11938.5, 'lastTraded': None}","{'bid': 11936.5, 'ask': 11937.1, 'lastTraded': None}","{'bid': 11944.3, 'ask': 11944.9, 'lastTraded': None}","{'bid': 11902.0, 'ask': 11902.7, 'lastTraded': None}",89068
2021/06/29 00:00:00,2021-06-28T16:00:00,"{'bid': 11936.3, 'ask': 11936.9, 'lastTraded': None}","{'bid': 11905.8, 'ask': 11906.4, 'lastTraded': None}","{'bid': 11937.9, 'ask': 11938.5, 'lastTraded': None}","{'bid': 11877.3, 'ask': 11878.0, 'lastTraded': None}",105269
2021/06/30 00:00:00,2021-06-29T16:00:00,"{'bid': 11905.6, 'ask': 11906.2, 'lastTraded': None}","{'bid': 11848.2, 'ask': 11848.8, 'lastTraded': None}","{'bid': 11908.7, 'ask': 11909.5, 'lastTraded': None}","{'bid': 11844.8, 'ask': 11845.4, 'lastTraded': None}",104679
2021/07/01 00:00:00,2021-06-30T16:00:00,"{'bid': 11848.1, 'ask': 11848.7, 'lastTraded': None}","{'bid': 11855.5, 'ask': 11856.1, 'lastTraded': None}","{'bid': 11884.0, 'ask': 11884.6, 'lastTraded': None}","{'bid': 11837.1, 'ask': 11837.8, 'lastTraded': None}",85944
2021/07/02 00:00:00,2021-07-01T16:00:00,"{'bid': 11855.6, 'ask': 11856.2, 'lastTraded': None}","{'bid': 11846.8, 'ask': 11847.7, 'lastTraded': None}","{'bid': 11859.4, 'ask': 11860.3, 'lastTraded': None}","{'bid': 11806.6, 'ask': 11807.7, 'lastTraded': None}",90729
2021/07/03 00:00:00,2021-07-02T16:00:00,"{'bid': 11846.7, 'ask': 11847.6, 'lastTraded': None}","{'bid': 11863.3, 'ask': 11868.5, 'lastTraded': None}","{'bid': 11874.0, 'ask': 11874.7, 'lastTraded': None}","{'bid': 11838.7, 'ask': 11839.3, 'lastTraded': None}",18013
2021/07/05 00:00:00,2021-07-04T16:00:00,"{'bid': 11861.9, 'ask': 11874.9, 'lastTraded': None}","{'bid': 11865.8, 'ask': 11866.4, 'lastTraded': None}","{'bid': 11880.3, 'ask': 11880.9, 'lastTraded': None}","{'bid': 11851.0, 'ask': 11851.7, 'lastTraded': None}",67178
2021/07/06 00:00:00,2021-07-05T16:00:00,"{'bid': 11866.0, 'ask': 11866.6, 'lastTraded': None}","{'bid': 11816.6, 'ask': 11817.2, 'lastTraded': None}","{'bid': 11894.7, 'ask': 11895.6, 'lastTraded': None}","{'bid': 11812.9, 'ask': 11813.6, 'lastTraded': None}",114423
2021/07/07 00:00:00,2021-07-06T16:00:00,"{'bid': 11816.4, 'ask': 11817.0, 'lastTraded': None}","{'bid': 11802.8, 'ask': 11803.4, 'lastTraded': None}","{'bid': 11835.8, 'ask': 11836.7, 'lastTraded': None}","{'bid': 11781.1, 'ask': 11781.7, 'lastTraded': None}",119797
2021/07/08 00:00:00,2021-07-07T16:00:00,"{'bid': 11802.7, 'ask': 11803.3, 'lastTraded': None}","{'bid': 11839.5, 'ask': 11840.4, 'lastTraded': None}","{'bid': 11867.6, 'ask': 11868.3, 'lastTraded': None}","{'bid': 11783.1, 'ask': 11784.0, 'lastTraded': None}",154310
2021/07/09 00:00:00,2021-07-08T16:00:00,"{'bid': 11839.4, 'ask': 11840.3, 'lastTraded': None}","{'bid': 11860.0, 'ask': 11860.6, 'lastTraded': None}","{'bid': 11874.6, 'ask': 11875.2, 'lastTraded': None}","{'bid': 11824.6, 'ask': 11825.4, 'lastTraded': None}",124945
2021/07/10 00:00:00,2021-07-09T16:00:00,"{'bid': 11859.9, 'ask': 11860.5, 'lastTraded': None}","{'bid': 11875.5, 'ask': 11878.9, 'lastTraded': None}","{'bid': 11880.9, 'ask': 11881.8, 'lastTraded': None}","{'bid': 11859.5, 'ask': 11860.4, 'lastTraded': None}",14372
2021/07/12 00:00:00,2021-07-11T16:00:00,"{'bid': 11867.2, 'ask': 11879.8, 'lastTraded': None}","{'bid': 11857.4, 'ask': 11858.0, 'lastTraded': None}","{'bid': 11879.8, 'ask': 11889.5, 'lastTraded': None}","{'bid': 11835.8, 'ask': 11836.6, 'lastTraded': None}",86697
2021/07/13 00:00:00,2021-07-12T16:00:00,"{'bid': 11857.5, 'ask': 11858.1, 'lastTraded': None}","{'bid': 11811.7, 'ask': 11812.6, 'lastTraded': None}","{'bid': 11874.9, 'ask': 11875.7, 'lastTraded': None}","{'bid': 11791.4, 'ask': 11792.2, 'lastTraded': None}",105615
2021/07/14 00:00:00,2021-07-13T16:00:00,"{'bid': 11811.8, 'ask': 11812.4, 'lastTraded': None}","{'bid': 11825.2, 'ask': 11826.1, 'lastTraded': None}","{'bid': 11827.8, 'ask': 11828.7, 'lastTraded': None}","{'bid': 11771.5, 'ask': 11772.3, 'lastTraded': None}",118779
